comment;
"Google, estou com um problema na hora de configurar e ativar o voice match, o problema foi quando fui ativar o reconhecimento por voz, na tela aparecia diga Ok Google, ‘‘mas’ ’ mesmo falando milhares de vezes não acontecia nada, e por conta disso não consigo ativar o assistente por meio da voz com o ap…";
"Google, quando tentamos falar sobre, timers, escolher numeros ele sempre param,";
"Google!!!! A assistente tá confundindo ponto com vírgula, por exemplo quando pergunto a área de uma cidade, ela fala: 34 mil!!! Quilômetros quadrados sendo que a cidade tem 34 km²[.]";
GOOGLE???!!! Dá pra liberar pra todos os aparelhos Android??? Ou tá difícil?ses tem dinheiro rapa vergonha na cara;
"gosta, não instale eu sei bem,";
Gostaria de acessá-lo apenas utilizando a minha voz dizendo Ok Google;
"Gostaria de pedir ajuda, porque eu não consigo mais usar este aplicativo[.]";
Gostaria de saber como faço para resolver esse problema!;
Gostaria de saber pq este app não funciona no Galaxy J7 prime pf tentei intalar o app 2 vezes e não consegui pf consertem isso;
"Gostaria de saber pq parou de funcionar derrepente no meu aparelho, tenho o android 6.0, estava funcionando normal uns dois dias atras agora ta dizendo que não está disponivel no meu aparelho?";
Gostaria de saber qual o real motivo do Ok Google não estar funcionando!;
"Gostei mais depois não funciona, do que adianta no começo ser bom e no final ser ruim???";
"Gostei muito , ‘porém’ tem algumas perguntas que ela diz que não entende e isso me deixa triste";
Gostei vou dar 3 estrelas por questões que não tem para todos os Androids meu e uns do que não tem por favor amplie para funcionar em todas redes de celulares;
Gosto do aplicativo mais não sei se esta livre para a versão do meu celular;
"Gosto muito do assistente, ‘porém’ estou com alguns problemas[.]";
Há dias estou tentando configurar o meu Google Assistente e aparece uma mensagem dizendo que o Assistente não está disponível em Português (Brasil)[.];
Há meses não consigo ativar o Ok Google no dispositivo e até agora nada resolvido;
há um pequeno erro que incomoda no qual o app acaba abrindo sozinho sem minha permissão;
Há um problema muito grande em relação a diversas palavras ditas que a Assistente lê como se fossem outras[.];
Help me! Me parece que as configurações do aplicativo não estão se mantendo ativas;
Hoje entrei e pedi jogos fiz isso 3 vezes e não apareceu os jogos?;
Hoje fui tentar acessar pelo sistema de voz e não consegui;
Hoje quando fui utilizar ele mostrou que no meu dispositivo não está funcionando[.];
Hoje só uso pra perguntar sobre o trânsito ‘‘mas’ ’ agora até isso tá com problema;
Horivel pior jogo aff ele é muito ruim nao recomendo esse jogo consentem;
"Horriveeeeel, não tem para celulares de marca multilazer, injustiça isso 1 estrela humf";
Horrível;
Horrível;
Horrível;
Horrível ela respondeu tudo era do;
Horrível ela respondeu tudo era do[.];
Horrível ele falou que tenho que ter mais a não recomendo;
Horrível ele se apossou do meu celular e deixou ele muito mais chato eu tenho que clicar agora duas vezes no zap para abrir os olhos e;
"horrível eu fui jogar aquele jogo da bola de cristal , mais ai quando eu pedi pra sair ela nao obedeceu ai eu sai e entrei de novo e fui jogar outro jogo , mais ai ela disse que a bola de quistal disse absolutamente não , que raivaaaaaaa esta bugado , não baixem vcs vão se arrepender";
Horrível horrível Se alguém puder me ajudar a ativar o meu assistente me ajudem aí porque sim tá horrível esse aplicativo não quer ativar não;
Horrível não funciona no meu moto c �;
Horrível não sei nem pra que serve isso;
Horrível nesse celular que baixei nem abriu o App é digo mais nem precisava ter feito o app;
Horrivel porque diz que nao tenho itens suficientes eu tenho tudo mais nao vai so diz que nao ta disponivel;
"Horrível, celular cumpre todos os requisitos e não vai";
"Horrível, estou profundamente irritado por não conseguir usar a pesquisa de voz, utilizava no meu xiaomi note 5 normalmente";
"Horrível, inútil, assistente burra, leva-se mais tempo dizendo OK GOOGLE e informando o que se quer do que realizar a tarefa da forma tradicional[.]";
"Horrível, não consigo mexer no celular pq toda hora abre sozinho o Google assistente, não consigo jogar, ouvir música, mexer nas redes sociais[.][.][.]";
"Horrível, não é compatível com Android 10";
"Horrível, sou interrompida toda hora[.]";
"Horrível,mesmo depois de desinstalar ele continua aparecendo,e eu nem chamo ele";
"Horrível,o App abre sozinho e atrapalha muito[.]";
"Horrivel,terrivel,lixo nao recomendo instalar";
Horrível! Em outros dispositivos não funciona! Eu baixei essa praga de Google assistente aqui em meu celular Samsung J1 mini e deu pra baixar e tals ai não funcionou de jeito nenhumm!!!! Arrumem isso eca;
Horrível!! Não funcionou no meu K10 Power [.];
"identifiquei um problema, talvez seja configuração";
Idioma correto) o app está compativel na play story ‘‘mas’ ’ quando abro ele aparece a seguinte mensagem: Seu dispositivo não é compatível[.];
"impossivel de baixar no meu Android, Multilaser MS60[.]";
Inconsistente;
Incrível como vocês consegue estragar funções legais;
"Indignado, o app não está funcionando no samsung galaxy S9 inadmissível pelo tamanho da empresa que é o google não dar suporte para o Android 9[.]";
Indisponibilidade para alguns celulares... inclusive o meu...;
"Indisponível para o meu dispositivo, ora, se ele não é apto a ser usado no meu celular (Asus) então já não deveria estar na play store relacionado ao meu dispositivo, como é feito com outros apps e jogos";
infelismente é obrigatorio utilizar o google play servics para fazer uso do app;
Infelizmente a opção de Voice Match não está funcionando;
"Infelizmente após a atualizacao do Google app, o assistente funciona de maneira errada e ruim!!";
Infelizmente essa função foi desativada para meu celular;
Infelizmente não conseguir instalar;
Infelizmente não consigo usar no Samsung Gran Prime!;
infelizmente não está disponível para Android 5.1.1;
infelizmente não está funcionando corretamente ou atualiza ou da fim nesse assistente;
infelizmente não funciona em celular;
Infelizmente não funciona no LG K10;
Infelizmente não funciona no Redmi Note 8[.];
Infelizmente não pega no moto c plus algum sabe me ajudar pra pegar ele pode ser instalado;
Infelizmente não reconhece a voz do usuário;
"Infelizmente não tá funcionando no meu LG Q7+, diz que não consegue acessar o microfone para a função ok Google[.]";
Infelizmente não vai dar no meu celular;
infelizmente o Assistente do Google não consegue visualizar correctamente minha agenda;
Infelizmente o assistente fecha quando peço pra marcar um horário pra me acordar[.];
"Infelizmente o comando de voz ok Google no meu xiaomi redmi 4x não funciona, já tentei configurar de todo jeito";
"Infelizmente o recurso não funciona no meu atual aparelho, pelo menos não com a opção de ativação pelo comando OK GOOGLE ou HEY GOOGLE[.]";
Infelizmente o voice match não está funcionando!;
"Infelizmente, não funciona no meu Moto G com Android 5.1[.]";
"Informa erro no microfone, tente novamente em alguns segundos";
Insatisfeito com o app esta nova atualização não está funcionando corretamente no moto G6 play;
Instala e diz não está disponível para este dispositivo;
Instalei ‘‘mas’ ’ não funciona o que eu faço ?;
Instalei esse App e nem sequer abre no meu Android;
Instalei no meu Xiaomi Redmi Note 8 e o comando OK Google não durou mais de um dia;
"Instalei no Xiaomi Mi 8, tudo funciona, menos a opção para iniciar o assistente, dizendo Ok, Google";
"Instalei o aplicativo, ‘‘mas’ ’ apareceu uma mensagem dizendo, não está disponível neste dispositivo[.]";
"Instalei, ‘‘mas’ ’ não abre de jeito nenhum[.]";
"Instalo e quando abro, o app nao esta disponivel neste dispositivo[.]";
Interação com a playlist do usuário no spotify;
Interfere o tempo todo no vídeo que estou assistindo;
Inútil não e possível que não está disponível no meu celular;
"Inútil, não faz nada além de habilitar inconvenientemente a cada minuto";
"Inútil, não funciona adequadamente, e funciona sem ser solicitado[.]";
"Inútil, não funciona no meu dispositivo!";
Isso é um ABSURDO COMO QE NO SAMSUNG Ñ PEGA GOOGLE PFVR ARRUME ISSO PQ PRA Ñ PEGAR EM VÁRIOS APARELHOS DA SAMSUNG A MAIOR REDE DO MUNDO Ñ PEGAR NA MELHOR MARCA DE CELULAR DO MUNDO;
"Isso é uma injustiça eu não consigo abaixar o APP, esse APP deveria ser para todos os dispositivos";
"Já atualizei o Google e o Google play services, mesmo assim não da para usar";
já cansei[.];
já conferi e está tudo certo nunca consegui me conectar nem ativando o Google beta e pesquisando esse app não me conecta;
"Já desativei milhares de vezes e ele sempre retorna de maneira indesejada interrompendo as atividades de aula dela, seja vídeo ou alguma outra atividade no Google Classroom";
Já desinstalei e instalei e continua travando;
Já desinstalei e instalei novamente e nada de funcionar[.];
já desinstalei é instalei varia vezes é nada;
"Já desinstalei, instalei novamente e nada de funcionar[.]";
Já desistalei;
Já exclui baixei dinovo mais não adiantou �;
Ja fiz de tudo;
Já fiz inúmeras coisas pra ver se resolve e nada[.];
Já fiz todas as configurações necessárias;
"já fiz várias vezes o reconhecimento de voz ‘‘mas’ ’ nunca funciona sempre pede novamente pra fazer o reconhecimento de voz ,resolva isso por favor[.] ��";
"Já foi bom esse aplicativo, agora está um ó do borogodo���";
Já foi bom! Não faz mais chamada;
Já foi muito bom;
Já formatei o celular e mesmo assim ele dá esse erro após um tempo;
"Já li vários tópicos sobre isso e a Google nunca se esforça para arrumar, não dá a mínima[.]";
"Já limpei cachê e chequei atualizações, e nada[.]";
Ja não esta disponível no meu telemóvel;
"Já o ativei, ‘‘mas’ ’ quando digo OK, Google, nada acontece[.]";
ja passou da hora de uma atualizaçao com melhorias né google??;
Ja reinstalei e nada;
Já reinstalei e tentei de tudo;
Já tentei com portugues e ingles e nada[.];
"já tentei de todas as formas inclusive seguindo o próprio manual do Google assistente, ‘‘mas’ ’ o voice match simplesmente não fica ativado no meu aparelho[.]";
Já tentei de várias formas e não vai[.] :/;
Já tentei diversas vezes ativa o Voice Match e nunca consegui;
"Já usei o Google Assistente muitas vezes no celular do meu melhor amigo, mais é uma pena não funcionar no meu[.]";
jazia 2 anos que não funcionava;
Lamentável !! Totalmente amarrado a internet[.];
lamentável a Google e/ou a Motorola não conseguirem resolver isso ��☹️ (Motorola one vision);
"lançaram este Google Assistente com este nome ridículo e nenhum feature novo e eu sequer posso testar, porque…";
Lastimável;
Lastimável[.];
Lento para instalar;
Lerdo e bilíngue Desde a última atualização do serv a resposta/ação demora consideravelmente[.];
Levei um tempão para instalar e quando vou abrir o app diz que nao funciona no meu aparelho[.];
"LG K4 NOVO Mesmo possuindo todos os requisitos para executar o aplicativo da Google Assistente, não funciona de forma alguma[.]";
Lixo;
lixo;
lixo completo n vejo utilidade pra isso so serve pra ficar interrompendo vc;
Lixo fica aparecendo do nada na minha tela e fez travar o meu celular!;
